1.0000000000000036, 0.7393013724742644
2, 0.7431262766436798
3, 0.7418546669499866
4, 0.7381078073337134
5.0000000000000036, 0.7345767882587152
6.0000000000000036, 0.7384771451945759
7.0000000000000036, 0.7417737429129623
8, 0.7423584495945585
9, 0.7387742405176595
10, 0.7265203949342075
11.000000000000004, 0.7132869784685835
12, 0.7090251303695698
13.000000000000004, 0.7251068055602431
13.999999999999996, 0.7221674576253948
15.000000000000004, 0.7092353113621993
15.999999999999996, 0.7032669487549715
16.999999999999996, 0.7211559455798497
17.999999999999996, 0.7222170498123865
18.999999999999996, 0.7111336482063892
20.000000000000004, 0.7183710289845053
20.999999999999996, 0.7292324216026631
22.000000000000004, 0.7366774693058347
22.999999999999996, 0.7395443328430409
23.999999999999996, 0.7236942015925913
25.000000000000004, 0.7260625879560855
25.999999999999996, 0.7255533750855052
27.000000000000004, 0.7156358262388626
27.999999999999996, 0.7087660741325262
28.999999999999996, 0.7086819052519374
30.000000000000004, 0.7021145336742615
30.999999999999996, 0.7122980470070968
32, 0.7245849606119734
33, 0.7483989212295008
34, 0.7601833833879027
35, 0.760613576889578
36, 0.7553529385470328
37, 0.7572493064028989
38, 0.75814717232937
39, 0.7516479762072917
40, 0.7647341235562067
41, 0.7587855145084546
42, 0.7666908525315373
43, 0.7627287278927787
44, 0.7498087528241308
45, 0.759466198531992
46.000000000000014, 0.7741656769628587
47, 0.781760986660743
48, 0.7738820918326239
49, 0.7671144806700244
50.000000000000014, 0.7162734577786002
51, 0.744872745657017
52, 0.7789469208818985
53, 0.7757241054291708
54, 0.770337990954918
55.000000000000014, 0.7902053984640101
56, 0.780510439407406
57, 0.7782929804923998
58, 0.7800575586587895
59, 0.7823559442621787
60.000000000000014, 0.7910650139945846
61, 0.7894858888525592
62, 0.781661297127081
63, 0.7746956612511672
64, 0.7765104130283834
65.00000000000001, 0.8028170495047035
66, 0.7932884229591305
67, 0.7717613453536538
68, 0.7580198665644263
69, 0.7793961479677219
70.00000000000001, 0.7920629521324724
71, 0.7813213803203939
72, 0.7957921623605584
73, 0.802004129282936
74.00000000000001, 0.8035525154269363
